Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
01.10.2022;22:30;1.131;361;1.651;5.905;0;30;1.007;2.196;516;486;143;261
01.10.2022;22:45;1.129;360;1.577;5.999;0;30;1.008;2.137;515;479;31;261
01.10.2022;23:00;1.128;362;1.602;6.029;0;30;1.008;2.066;511;477;66;261
01.10.2022;23:15;1.129;360;1.561;6.070;0;29;1.006;2.002;511;476;21;262
01.10.2022;23:30;1.129;361;1.628;6.079;0;29;1.008;1.945;508;478;8;263
01.10.2022;23:45;1.129;355;1.620;6.061;0;29;1.006;1.894;506;479;8;262
02.10.2022;00:00;1.129;363;1.711;6.054;0;29;1.007;1.817;501;517;13;263
02.10.2022;00:15;1.129;360;1.674;6.051;0;29;1.006;1.700;502;513;34;263
02.10.2022;00:30;1.131;361;1.645;6.070;0;29;1.005;1.642;500;514;34;264
02.10.2022;00:45;1.127;361;1.697;6.044;0;29;1.006;1.570;500;513;23;264
02.10.2022;01:00;1.125;362;1.717;5.986;0;29;1.006;1.510;491;481;6;263
02.10.2022;01:15;1.124;362;1.715;5.954;0;29;1.002;1.445;492;484;16;262
02.10.2022;01:30;1.127;363;1.698;5.906;0;29;1.002;1.431;489;480;92;265
02.10.2022;01:45;1.125;361;1.701;5.941;0;29;1.001;1.423;489;482;91;265
02.10.2022;02:00;1.126;377;1.746;5.288;0;29;989;1.425;487;484;28;264
02.10.2022;02:15;1.126;369;1.762;5.208;0;29;985;1.419;488;489;44;262
02.10.2022;02:30;1.125;371;1.747;5.184;0;29;985;1.422;485;486;51;262
02.10.2022;02:45;1.125;377;1.700;5.119;0;29;978;1.426;484;486;40;262
02.10.2022;03:00;1.124;373;1.647;5.405;0;29;989;1.421;482;484;32;262
02.10.2022;03:15;1.124;368;1.610;5.406;0;29;995;1.427;482;483;15;263
02.10.2022;03:30;1.123;369;1.648;5.409;0;29;995;1.424;482;484;11;263
02.10.2022;03:45;1.121;371;1.652;5.424;0;29;996;1.401;481;485;11;263
02.10.2022;04:00;1.123;369;1.646;5.535;0;29;993;1.384;481;484;11;264
02.10.2022;04:15;1.122;368;1.633;5.539;0;29;995;1.382;490;485;12;264
02.10.2022;04:30;1.122;369;1.653;5.504;0;29;996;1.386;495;485;14;264
02.10.2022;04:45;1.117;370;1.673;5.467;0;29;988;1.385;492;482;12;263
02.10.2022;05:00;1.119;371;1.633;5.390;0;29;989;1.392;488;483;13;259
02.10.2022;05:15;1.119;374;1.627;5.354;0;29;993;1.392;492;475;9;258
02.10.2022;05:30;1.117;375;1.657;5.341;0;29;988;1.390;491;479;1;259
02.10.2022;05:45;1.115;376;1.679;5.323;0;29;987;1.391;494;482;2;258
02.10.2022;06:00;1.114;377;1.705;5.319;0;29;986;1.396;497;479;1;259
02.10.2022;06:15;1.114;381;1.625;5.396;0;29;988;1.420;561;482;13;260
02.10.2022;06:30;1.115;381;1.591;5.451;0;29;993;1.474;597;476;16;261
02.10.2022;06:45;1.110;382;1.560;5.424;1;29;991;1.512;610;478;34;260
02.10.2022;07:00;1.111;382;1.667;5.376;2;29;981;1.551;616;475;52;261
02.10.2022;07:15;1.110;383;1.680;5.417;17;29;982;1.588;619;471;19;261
02.10.2022;07:30;1.112;384;1.579;5.292;62;29;982;1.658;628;475;22;261
02.10.2022;07:45;1.113;387;1.504;5.172;150;29;981;1.704;646;474;19;264
02.10.2022;08:00;1.113;392;1.652;5.079;293;29;981;1.851;661;474;212;267
02.10.2022;08:15;1.115;394;1.555;4.988;463;29;982;2.009;671;476;86;266
02.10.2022;08:30;1.118;390;1.508;4.956;663;29;983;2.103;682;471;52;265
02.10.2022;08:45;1.113;389;1.504;4.881;878;29;982;2.175;698;469;49;266
02.10.2022;09:00;1.116;413;1.659;4.658;1.098;29;970;2.281;742;475;423;268
02.10.2022;09:15;1.118;410;1.653;4.468;1.328;29;970;2.287;758;474;481;267
02.10.2022;09:30;1.119;414;1.643;4.305;1.561;29;968;2.277;772;476;708;266
02.10.2022;09:45;1.120;403;1.623;4.234;1.801;29;964;2.296;789;471;677;265
02.10.2022;10:00;1.119;406;1.619;4.192;2.044;30;951;2.324;806;465;724;265
02.10.2022;10:15;1.123;407;1.590;4.132;2.231;29;947;2.336;812;468;652;265
02.10.2022;10:30;1.123;426;1.558;4.029;2.410;29;950;2.343;814;464;579;264
02.10.2022;10:45;1.125;425;1.521;3.986;2.565;29;951;2.308;826;466;511;266
02.10.2022;11:00;1.127;427;1.487;3.963;2.661;29;954;2.324;841;460;211;266
02.10.2022;11:15;1.128;410;1.472;4.050;2.798;29;951;2.301;851;466;213;265
02.10.2022;11:30;1.126;407;1.474;4.084;2.890;29;952;2.297;867;467;203;264
02.10.2022;11:45;1.123;405;1.501;4.277;2.982;29;948;2.291;870;470;203;264
02.10.2022;12:00;1.123;420;1.509;4.335;3.094;29;949;2.282;874;455;119;263
02.10.2022;12:15;1.123;419;1.503;4.331;3.180;29;951;2.237;872;459;94;264
02.10.2022;12:30;1.121;414;1.520;4.402;3.218;29;950;2.182;872;458;33;263
02.10.2022;12:45;1.121;401;1.536;4.509;3.249;29;945;2.125;868;460;51;261
02.10.2022;13:00;1.122;412;1.563;4.514;3.252;29;949;2.044;870;459;60;264
02.10.2022;13:15;1.125;412;1.476;4.472;3.343;29;940;2.022;870;455;11;260
02.10.2022;13:30;1.126;413;1.359;4.485;3.364;29;937;2.008;878;456;9;259
02.10.2022;13:45;1.125;422;1.330;4.438;3.270;29;925;1.996;883;460;7;261
02.10.2022;14:00;1.127;433;1.330;4.508;3.304;29;928;1.900;889;455;36;261
02.10.2022;14:15;1.129;436;1.329;4.522;3.249;29;934;1.876;887;460;35;262
02.10.2022;14:30;1.127;433;1.319;4.476;3.122;29;943;1.871;872;458;27;262
02.10.2022;14:45;1.124;430;1.312;4.558;3.016;29;942;1.876;835;459;25;261
02.10.2022;15:00;1.125;417;1.399;4.713;2.884;29;933;1.879;779;458;10;263
02.10.2022;15:15;1.126;420;1.412;4.746;2.771;29;931;1.924;769;456;5;264
02.10.2022;15:30;1.130;436;1.378;4.737;2.626;29;949;1.952;755;463;10;262
02.10.2022;15:45;1.133;437;1.349;4.629;2.420;29;954;2.038;750;460;133;264
02.10.2022;16:00;1.135;431;1.324;4.626;2.228;29;964;2.119;722;462;8;264
02.10.2022;16:15;1.135;428;1.335;4.588;2.042;29;973;2.242;720;470;8;264
02.10.2022;16:30;1.132;438;1.361;4.504;1.780;29;976;2.318;737;467;19;264
02.10.2022;16:45;1.130;449;1.346;4.525;1.537;29;978;2.389;762;467;34;261
02.10.2022;17:00;1.131;431;1.349;4.441;1.291;29;994;2.410;820;474;119;265
02.10.2022;17:15;1.133;449;1.363;4.386;1.020;29;1.006;2.452;897;472;245;264
02.10.2022;17:30;1.139;420;1.390;4.234;755;29;1.005;2.459;987;473;586;263
02.10.2022;17:45;1.140;419;1.408;4.039;508;29;1.008;2.462;1.051;473;1.167;263
02.10.2022;18:00;-;-;1.496;3.968;305;-;1.003;2.449;1.113;469;1.132;-
02.10.2022;18:15;-;-;1.516;-;-;-;-;-;-;-;-;-
02.10.2022;18:30;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;18:45;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;19:00;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;19:15;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;19:30;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;19:45;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;20:00;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;20:15;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;20:30;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;20:45;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;21:00;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;21:15;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;21:30;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;21:45;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;22:00;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;22:15;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;22:30;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;22:45;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;23:00;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;23:15;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;23:30;-;-;-;-;-;-;-;-;-;-;-;-
02.10.2022;23:45;-;-;-;-;-;-;-;-;-;-;-;-
